matchid,date,surface,player1_name,player2_name,target,elo_diff,surface_elo_diff,fatigue_diff,odds_diff,h2h_wins_diff,win_pct_3m_diff,dominance_roll_diff,recent_matches_30d_diff,days_since_last_diff,tournament_strength,ace_pct_diff,df_pct_diff,first_serve_pct_diff,first_serve_win_pct_diff,second_serve_win_pct_diff,bp_saved_pct_diff,avgw,avgl,implied_prob_w,implied_prob_l,model_prob_p1,model_prob_p2,implied_prob_p1,implied_prob_p2,prob_diff_p1,prob_diff_p2
22695,2024-02-21,Hard,Flavio Cobolli,Yoshihito Nishioka,0,6.89,75.82,25.29,0.08,0,41.67,-3.9,4,-4,2,-2.78,1.87,-2.07,-22.83,-52.5,14.29,1.54,1.46,0.6493506493506493,0.684931506849315,0.0010162295,0.99898374,0.684931506849315,0.6493506493506493,-0.6839152773418017,0.34963309145593024
22675,2024-02-21,Hard,Andy Murray,Jakub Mensik,0,99.79,-60.27,5.55,0.37,0,-46.67,-11.09,2,0,2,-2.99,1.68,2.86,1.7,-0.19,-57.14,1.685,1.315,0.5934718100890207,0.7604562737642586,0.5096093,0.49039072,0.7604562737642586,0.5934718100890207,-0.25084699174750447,-0.10308109210577487
22727,2024-02-21,Clay,Carlos Alcaraz,Thiago Monteiro,0,468.82,206.41,42.25,-7.95,-1,75.0,-10.95,5,-208,3,0.0,20.0,-10.0,-33.33,0.0,0.0,5.475,-2.475,0.18264840182648404,-0.40404040404040403,0.006979304,0.9930207,-0.40404040404040403,0.18264840182648404,0.4110197079405565,0.8103723115028312
22672,2024-02-21,Hard,Emil Ruusuvuori,Christopher Oconnell,1,177.18,219.31,51.14,-1.89,-1,12.09,-9.97,5,0,2,-2.98,4.76,14.29,3.17,29.05,-6.67,2.445,0.555,0.40899795501022496,1.8018018018018016,0.99366546,0.006334543,0.40899795501022496,1.8018018018018016,0.5846675017616256,-1.7954672585736522
22679,2024-02-21,Hard,Gael Monfils,Zhizhen Zhang,1,385.5,434.9,13.33,-0.44,0,-14.28,-5.09,-1,-1,2,8.45,2.8,-9.13,13.86,-17.91,-16.67,1.72,1.28,0.5813953488372093,0.78125,0.2643884,0.73561156,0.5813953488372093,0.78125,-0.317006936600042,-0.045638442039489746
22673,2024-02-21,Hard,Fabian Marozsan,Karen Khachanov,0,-73.17,-25.99,10.41,2.23,0,-12.5,-7.26,-1,-9,2,-7.82,2.56,-5.2,-7.59,-17.74,-50.0,2.615,0.385,0.3824091778202677,2.5974025974025974,0.006293718,0.9937063,2.5974025974025974,0.3824091778202677,-2.591108879630829,0.6112971081332541
22730,2024-02-21,Clay,Francisco Cerundolo,Albert Ramos,1,70.18,-53.16,1.88,-1.57,1,-21.43,-6.77,0,0,3,6.0,4.0,20.43,26.94,11.54,40.0,2.285,0.715,0.437636761487965,1.3986013986013988,0.9981359,0.0018640757,0.437636761487965,1.3986013986013988,0.5604991628513294,-1.3967373229406932
22674,2024-02-21,Hard,Marton Fucsovics,Alexander Bublik,0,-44.19,-30.13,19.13,-0.28,-3,-32.73,-8.52,-3,-5,2,-3.28,-6.98,-0.66,-3.27,6.56,20.78,1.6400000000000001,1.3599999999999999,0.6097560975609756,0.7352941176470589,0.83126307,0.16873693,0.7352941176470589,0.6097560975609756,0.09596894769107589,-0.44101916289911036
22725,2024-02-21,Clay,Cristian Garin,Roberto Carballes Baena,1,96.25,59.07,-18.16,0.48,-1,-42.86,1.39,-2,7,3,-0.22,7.72,-11.24,6.84,-8.23,-11.11,1.74,1.26,0.5747126436781609,0.7936507936507936,0.12337135,0.87662864,0.5747126436781609,0.7936507936507936,-0.45134129589316485,0.08297784366304917
22700,2024-02-21,Hard,Alex Michelsen,Alex De Minaur,1,-49.41,-85.7,-13.07,2.62,0,-27.78,6.72,0,-1,2,-0.24,-2.37,23.97,20.2,15.17,46.67,2.81,0.18999999999999995,0.35587188612099646,5.263157894736843,0.9995821,0.00041788816,0.35587188612099646,5.263157894736843,0.6437102257144833,-5.262740006572323
22698,2024-02-21,Hard,Aleksandar Vukic,Rodrigo Pacheco Mendez,1,-140.02,-132.36,7.88,-2.87,0,0.0,23.24,1,-194,2,10.64,-3.69,-4.95,6.0,-7.32,22.86,2.935,0.06499999999999995,0.34071550255536626,15.384615384615397,0.80715597,0.19284403,0.34071550255536626,15.384615384615397,0.46644046420336177,-15.191771351374125
22697,2024-02-21,Hard,Marcos Giron,Taro Daniel,1,106.69,104.53,57.95,-1.48,0,13.64,6.71,6,-5,2,-5.29,-4.07,-0.82,10.95,6.64,-13.64,2.24,0.76,0.4464285714285714,1.3157894736842106,0.9815429,0.018457115,0.4464285714285714,1.3157894736842106,0.5351143138749259,-1.297332358987708
22704,2024-02-22,Hard,Marcos Giron,Casper Ruud,0,-164.28,-24.23,90.75,0.48,0,-8.33,-0.85,10,1,2,-6.67,2.13,-2.46,-26.92,-38.35,-21.21,1.74,1.26,0.5747126436781609,0.7936507936507936,0.00071967934,0.99928033,0.7936507936507936,0.5747126436781609,-0.7929311143058825,0.42456768984082105
22735,2024-02-22,Clay,Felipe Meligeni Alves,Thiago Monteiro,0,-37.52,-108.81,24.17,0.4,0,0.0,-10.11,0,1,3,1.25,-1.59,12.04,-8.81,-20.85,57.14,1.7,1.3,0.5882352941176471,0.7692307692307692,0.014486108,0.98551387,0.7692307692307692,0.5882352941176471,-0.7547446612555246,0.3972785718300763
22682,2024-02-22,Hard,Jakub Mensik,Andrey Rublev,1,-175.51,-101.26,15.01,4.71,0,-9.62,7.26,-3,0,2,2.21,-2.99,-1.34,0.77,-6.4,33.33,3.855,-0.855,0.2594033722438392,-1.1695906432748537,0.60443515,0.39556485,0.2594033722438392,-1.1695906432748537,0.34503177361111076,1.5651554974199038
22706,2024-02-22,Hard,Alexander Zverev,Yoshihito Nishioka,1,388.95,193.93,-24.88,-3.75,2,43.33,7.37,-1,26,2,25.64,-2.27,19.81,13.36,55.0,83.33,3.375,-0.375,0.2962962962962963,-2.6666666666666665,0.9991239,0.0008761287,0.2962962962962963,-2.6666666666666665,0.7028275750301503,2.66754279534022
22705,2024-02-22,Hard,Daniel Evans,Thanasi Kokkinakis,0,121.65,126.45,-21.22,-0.2,-1,6.67,-12.97,0,1,2,-3.94,2.21,-5.1,3.52,-24.31,-20.0,1.6,1.4,0.625,0.7142857142857143,0.007095958,0.99290407,0.7142857142857143,0.625,-0.7071897561794945,0.36790406703948975
22683,2024-02-22,Hard,Ugo Humbert,Gael Monfils,0,-70.44,-9.05,-27.39,-1.77,2,22.73,5.8,1,0,2,-13.46,-3.25,-5.09,-32.86,17.65,-16.67,2.385,0.615,0.41928721174004197,1.6260162601626016,0.018432098,0.9815679,1.6260162601626016,0.41928721174004197,-1.6075841626530982,0.5622807075142611
22702,2024-02-22,Hard,Max Purcell,Nuno Borges,0,-106.97,-224.64,3.84,0.73,0,-10.11,-4.37,0,2,2,-10.2,7.81,1.15,-18.52,-21.75,-50.0,1.865,1.135,0.5361930294906166,0.8810572687224669,0.0006977923,0.9993022,0.8810572687224669,0.5361930294906166,-0.8803594764475895,0.46310917893299786
22703,2024-02-22,Hard,Stefanos Tsitsipas,Aleksandar Vukic,1,436.84,330.2,-40.43,-4.98,0,55.0,-0.67,-2,31,2,8.06,-2.22,7.08,13.36,30.33,36.36,3.99,-0.9900000000000002,0.2506265664160401,-1.01010101010101,0.9962741,0.0037258863,0.2506265664160401,-1.01010101010101,0.7456475472390502,1.0138268964459196
22733,2024-02-22,Clay,Tomas Barrios Vera,Cameron Norrie,0,-300.21,-278.64,-11.06,3.87,0,-12.5,3.99,0,0,3,-4.99,0.0,1.42,-47.62,-25.82,-26.67,3.435,-0.43500000000000005,0.29112081513828236,-2.2988505747126435,0.00043181525,0.99956816,-2.2988505747126435,0.29112081513828236,2.299282389962256,0.7084473492103199
22708,2024-02-22,Hard,Alex Michelsen,Jordan Thompson,0,138.11,99.7,2.47,0.34,0,-14.2,0.2,-2,1,2,-3.28,2.78,5.55,3.14,-1.35,-68.75,1.67,1.33,0.5988023952095809,0.7518796992481203,0.46640456,0.53359544,0.7518796992481203,0.5988023952095809,-0.2854751420200319,-0.06520695243766927
22707,2024-02-22,Hard,Casper Ruud,Nuno Borges,1,206.44,-1.65,-41.5,-1.68,0,6.67,-3.78,-2,31,2,-5.13,-0.64,15.38,6.35,29.17,100.0,2.34,0.66,0.4273504273504274,1.5151515151515151,0.99882275,0.0011772513,0.4273504273504274,1.5151515151515151,0.5714723213106139,-1.5139742638125564
22701,2024-02-22,Hard,Jordan Thompson,Emilio Nava,1,122.41,156.3,78.38,-2.35,0,33.34,-0.45,4,1,2,-1.0,-5.88,-1.91,9.47,28.73,25.0,2.675,0.32499999999999996,0.3738317757009346,3.0769230769230775,0.99797624,0.0020237565,0.3738317757009346,3.0769230769230775,0.6241444677950065,-3.0748993204190187
22681,2024-02-22,Hard,Karen Khachanov,Emil Ruusuvuori,1,158.72,66.5,-50.7,-0.58,1,-4.76,6.94,-3,0,2,0.0,0.0,28.57,40.0,-25.0,-33.33,1.79,1.21,0.5586592178770949,0.8264462809917356,0.74069244,0.25930756,0.5586592178770949,0.8264462809917356,0.18203321881800394,-0.5671387176868344
22732,2024-02-22,Clay,Thiago Seyboth Wild,Jaume Munar,1,-168.93,-171.53,14.37,0.42,0,-37.14,10.6,-2,0,3,0.7,-4.18,3.16,-0.86,13.51,-15.0,1.71,1.29,0.5847953216374269,0.7751937984496123,0.71064353,0.28935647,0.5847953216374269,0.7751937984496123,0.1258482082545409,-0.4858373283415801
22731,2024-02-22,Clay,Dusan Lajovic,Laslo Djere,1,-38.37,17.17,22.82,0.62,0,17.14,-1.24,1,0,3,-4.13,0.0,4.6,9.16,16.67,25.0,1.81,1.19,0.5524861878453039,0.8403361344537815,0.99793184,0.002068162,0.5524861878453039,0.8403361344537815,0.4454456501902796,-0.838267972489365
22734,2024-02-22,Clay,Facundo Diaz Acosta,Sebastian Baez,0,-158.47,-230.88,25.59,0.97,-1,14.4,0.14,2,0,3,1.41,-1.49,4.82,-11.91,-6.46,77.78,1.9849999999999999,1.0150000000000001,0.5037783375314862,0.9852216748768472,0.063320085,0.9366799,0.9852216748768472,0.5037783375314862,-0.9219015894705438,0.43290156216104925
22736,2024-02-22,Clay,Mariano Navone,Yannick Hanfmann,1,126.09,106.62,-8.96,0.46,0,-11.11,-35.61,-2,0,3,2.0,1.96,0.65,13.01,37.5,50.0,1.73,1.27,0.5780346820809249,0.7874015748031495,0.9975782,0.0024217963,0.5780346820809249,0.7874015748031495,0.4195435215972062,-0.7849797784812806
22680,2024-02-22,Hard,Alexander Bublik,Alexei Popyrin,0,98.94,89.02,-6.84,-0.53,-1,8.33,-6.75,5,0,2,4.9,6.69,14.13,-5.11,-34.67,57.14,1.7650000000000001,1.2349999999999999,0.56657223796034,0.8097165991902835,0.042361844,0.95763814,0.8097165991902835,0.56657223796034,-0.7673547548592574,0.3910659065327631
22740,2024-02-23,Clay,Thiago Seyboth Wild,Cameron Norrie,0,-381.39,-346.75,21.0,1.69,0,-33.34,3.57,1,0,3,-1.43,-2.8,-9.0,-5.95,-13.63,11.11,2.3449999999999998,0.655,0.4264392324093817,1.5267175572519083,0.03110749,0.9688925,1.5267175572519083,0.4264392324093817,-1.4956100663696308,0.5424532822962762
22738,2024-02-23,Clay,Francisco Cerundolo,Dusan Lajovic,1,38.61,-79.29,-33.56,-0.59,-1,-25.0,-8.88,-1,1,3,-5.33,0.73,-3.62,-11.21,10.54,52.38,1.795,1.205,0.5571030640668524,0.8298755186721991,0.3270882,0.67291176,0.5571030640668524,0.8298755186721991,-0.23001485706039793,-0.15696375548097596
22709,2024-02-23,Hard,Stefanos Tsitsipas,Aleksandar Kovacevic,1,223.31,114.57,-34.07,-4.44,0,30.0,3.62,-3,-1,2,2.53,-2.01,0.07,14.96,3.85,13.33,3.72,-0.7200000000000002,0.26881720430107525,-1.3888888888888886,0.9883101,0.011689901,0.26881720430107525,-1.3888888888888886,0.719492894346996,1.4005787902408173
22739,2024-02-23,Clay,Thiago Monteiro,Sebastian Baez,0,-149.05,-154.53,-62.02,1.64,0,38.46,13.97,-6,0,3,2.1,0.45,-12.96,8.5,-10.67,-29.17,2.32,0.68,0.4310344827586207,1.4705882352941175,0.0681519,0.9318481,1.4705882352941175,0.4310344827586207,-1.402436336612,0.5008136260098424
22684,2024-02-23,Hard,Karen Khachanov,Alexei Popyrin,1,234.12,161.43,-36.15,-1.56,1,-1.43,-6.43,2,0,2,-0.28,-1.47,0.87,17.42,-4.55,40.0,2.2800000000000002,0.72,0.43859649122807015,1.3888888888888888,0.99646735,0.003532648,0.43859649122807015,1.3888888888888888,0.5578708606853819,-1.385356240802341
22710,2024-02-23,Hard,Alexander Zverev,Thanasi Kokkinakis,1,472.05,314.82,-52.74,-3.95,1,42.85,-10.12,0,0,2,-6.44,-2.0,1.15,2.27,1.67,66.67,3.475,-0.4750000000000001,0.28776978417266186,-2.1052631578947363,0.94110286,0.058897138,0.28776978417266186,-2.1052631578947363,0.6533330781854314,2.164160295536643
22685,2024-02-23,Hard,Jakub Mensik,Gael Monfils,1,4.69,-0.15,-2.77,0.56,0,24.44,10.77,-3,0,2,-1.98,-2.67,12.29,-7.78,2.17,35.0,1.78,1.22,0.5617977528089888,0.819672131147541,0.7579641,0.24203593,0.5617977528089888,0.819672131147541,0.19616632180267501,-0.5776362057592048
22737,2024-02-23,Clay,Joao Fonseca,Cristian Garin,1,-5.78,-9.13,-19.58,0.21,0,66.67,-16.22,-1,0,3,3.75,-8.38,5.05,-7.43,27.46,-22.22,1.605,1.395,0.6230529595015576,0.7168458781362007,0.9264549,0.0735451,0.6230529595015576,0.7168458781362007,0.3034019421936939,-0.6433007798314522
22711,2024-02-24,Hard,Casper Ruud,Stefanos Tsitsipas,1,-112.57,-111.13,-9.17,0.03,0,-3.33,-5.54,0,1,2,-9.76,-1.41,0.8,7.5,5.05,100.0,1.515,1.485,0.6600660066006601,0.6734006734006733,0.9964474,0.0035526156,0.6600660066006601,0.6734006734006733,0.33638137775679233,-0.6698480577581257
22686,2024-02-24,Hard,Karen Khachanov,Jakub Mensik,1,59.74,14.8,-45.44,-1.62,0,-10.6,-5.21,2,0,2,-8.66,-2.59,-0.09,8.15,3.42,-50.0,2.31,0.69,0.4329004329004329,1.4492753623188408,0.7643726,0.23562741,0.4329004329004329,1.4492753623188408,0.3314721543035466,-1.2136479495228203
22742,2024-02-24,Clay,Sebastian Baez,Francisco Cerundolo,1,48.73,114.34,31.27,-0.83,-1,19.85,1.49,4,0,3,3.7,-1.69,9.98,19.05,24.56,35.71,1.915,1.085,0.5221932114882506,0.9216589861751152,0.99966514,0.0003348589,0.5221932114882506,0.9216589861751152,0.47747192961740126,-0.9213241272807671
22743,2024-02-24,Clay,Mariano Navone,Cameron Norrie,1,-40.64,-25.48,-21.34,2.05,0,-10.0,-28.23,0,-1,3,4.17,-4.17,9.52,14.49,15.26,-22.22,2.525,0.4750000000000001,0.39603960396039606,2.1052631578947363,0.99336773,0.0066322684,0.39603960396039606,2.1052631578947363,0.5973281276108015,-2.098630889465934
22741,2024-02-24,Clay,Joao Fonseca,Mariano Navone,0,-79.14,-79.14,-42.37,-0.03,0,50.0,11.29,-3,-1,3,0.0,2.51,-28.3,1.4,8.53,0.7,1.515,1.485,0.6600660066006601,0.6734006734006733,0.56090003,0.43909997,0.6734006734006733,0.6600660066006601,-0.11250064088037914,-0.22096603912095425
22712,2024-02-24,Hard,Jordan Thompson,Alexander Zverev,1,-436.69,-226.77,60.5,3.1,0,-16.91,1.62,6,1,2,-0.14,-0.84,-17.01,1.4,6.13,-5.0,3.05,-0.050000000000000044,0.3278688524590164,-19.999999999999982,0.711772,0.28822798,0.3278688524590164,-19.999999999999982,0.3839031721724838,20.288227975368482
22713,2024-02-25,Hard,Jordan Thompson,Casper Ruud,1,-224.28,-89.62,86.95,1.93,-1,-11.11,-0.47,7,0,2,8.75,-3.37,-2.5,13.77,6.79,84.62,2.465,0.535,0.40567951318458423,1.8691588785046729,0.99706715,0.0029328465,0.40567951318458423,1.8691588785046729,0.5913876402692426,-1.8662260319584998
22744,2024-02-25,Clay,Sebastian Baez,Mariano Navone,1,-67.65,8.47,1.68,-1.62,0,0.0,27.99,4,0,3,4.65,-1.67,7.4,25.79,25.49,-23.81,2.31,0.69,0.4329004329004329,1.4492753623188408,0.9995322,0.00046777725,0.4329004329004329,1.4492753623188408,0.5666317898473698,-1.4488075850666435
22782,2024-02-26,Hard,Hubert Hurkacz,Jan Lennard Struff,1,175.92,144.61,-5.71,-3.31,0,27.14,5.34,2,5,3,3.11,1.95,0.09,-9.01,1.56,0.0,3.1550000000000002,-0.15500000000000003,0.31695721077654515,-6.451612903225805,0.15136668,0.8486333,0.31695721077654515,-6.451612903225805,-0.16559052991602574,7.300246192562963
22807,2024-02-26,Clay,Francesco Passaro,Pedro Martinez,0,146.49,139.94,0.0,1.3,0,-50.0,-0.13,-2,266,2,3.16,-3.97,-12.8,-18.21,-6.56,25.0,2.15,0.85,0.46511627906976744,1.1764705882352942,0.005593064,0.99440694,1.1764705882352942,0.46511627906976744,-1.1708775244598442,0.5292906594830891
22780,2024-02-26,Hard,Abedallah Shelbayh,Tallon Griekspoor,0,76.82,140.31,-23.21,2.47,0,-71.43,-21.09,-3,-2,3,-4.0,11.5,-24.5,-5.75,-16.08,7.14,2.7350000000000003,0.2649999999999999,0.36563071297989025,3.7735849056603787,0.0028925238,0.9971075,3.7735849056603787,0.36563071297989025,-3.770692381889227,0.6314767928184496
22777,2024-02-26,Hard,Pavel Kotov,Sebastian Korda,0,-50.12,-30.65,17.6,1.6,0,7.14,1.04,-1,-8,3,-15.57,2.2,-9.89,-32.42,-32.95,33.33,2.3,0.7,0.4347826086956522,1.4285714285714286,0.00038180625,0.9996182,1.4285714285714286,0.4347826086956522,-1.4281896223172745,0.5648355639499166
22778,2024-02-26,Hard,Denis Shapovalov,Andy Murray,0,-185.67,-22.86,-32.85,-0.33,0,0.0,9.2,0,7,3,11.61,8.77,-13.19,2.57,-6.67,-16.67,1.665,1.335,0.6006006006006006,0.7490636704119851,0.03125974,0.9687403,0.7490636704119851,0.6006006006006006,-0.7178039287778546,0.368139683842301
22781,2024-02-26,Hard,Zhizhen Zhang,Andrey Rublev,0,-554.95,-525.26,-16.45,3.58,-1,-28.57,3.93,1,1,3,-1.57,-0.05,2.83,-3.4,-26.89,-100.0,3.29,-0.29000000000000004,0.303951367781155,-3.4482758620689653,0.003913262,0.9960867,-3.4482758620689653,0.303951367781155,3.4521891239966296,0.6921353488707616
22808,2024-02-26,Clay,Federico Coria,Alex Molcan,1,-97.7,-94.14,53.28,0.45,-2,60.0,-11.11,9,-176,2,5.5,0.65,-0.27,18.52,13.25,11.43,1.725,1.275,0.5797101449275363,0.7843137254901962,0.99679714,0.0032028556,0.5797101449275363,0.7843137254901962,0.41708699948545813,-0.7811108699031906
22809,2024-02-26,Clay,Pedro Cachin,Facundo Diaz Acosta,0,-161.18,-153.44,-46.32,1.25,0,-66.67,6.65,-7,2,2,-0.33,0.69,3.29,-0.49,9.84,-26.19,2.125,0.875,0.47058823529411764,1.1428571428571428,0.5119195,0.4880805,1.1428571428571428,0.47058823529411764,-0.6309376444135393,0.017492266262278844
22776,2024-02-26,Hard,Adrian Mannarino,Botic Van De Zandschulp,0,-32.23,11.34,-9.97,0.04,-2,33.93,0.21,1,6,3,-0.22,-3.03,-3.27,-7.78,-9.14,-25.0,1.52,1.48,0.6578947368421053,0.6756756756756757,0.014061994,0.985938,0.6756756756756757,0.6578947368421053,-0.6616136817563627,0.32804327575783976
22779,2024-02-26,Hard,Tomas Machac,Alexander Bublik,0,-33.49,-51.51,-39.94,-0.5,0,-6.73,-1.58,-5,13,3,-4.52,-3.37,3.68,-9.0,0.31,0.0,1.75,1.25,0.5714285714285714,0.8,0.058368377,0.9416316,0.8,0.5714285714285714,-0.7416316226124764,0.37020304373332436
22788,2024-02-27,Hard,Karen Khachanov,Luca Van Assche,1,144.64,84.49,44.67,-3.24,0,32.14,6.7,6,-17,3,8.96,-0.1,0.67,15.55,10.0,16.67,3.12,-0.1200000000000001,0.3205128205128205,-8.333333333333327,0.99726856,0.0027314425,0.3205128205128205,-8.333333333333327,0.6767557370357025,8.336064775784804
22813,2024-02-27,Clay,Jaume Munar,Bernabe Zapata Miralles,1,46.15,13.46,9.98,-1.2,0,35.71,7.76,1,-2,2,-3.77,-1.78,24.2,29.26,-7.58,50.0,2.1,0.9,0.47619047619047616,1.1111111111111112,0.9991837,0.0008162856,0.47619047619047616,1.1111111111111112,0.5229932381993249,-1.1102948255009122
22784,2024-02-27,Hard,Fabian Marozsan,Alejandro Davidovich Fokina,0,51.77,59.26,8.17,0.78,0,1.58,5.76,-2,-1,3,-0.41,4.35,-13.96,-2.73,-15.64,-50.0,1.8900000000000001,1.1099999999999999,0.5291005291005291,0.900900900900901,0.005156569,0.9948434,0.900900900900901,0.5291005291005291,-0.8957443317180283,0.46574289426601756
22812,2024-02-27,Clay,Yannick Hanfmann,Juan Manuel Cerundolo,0,-33.53,-15.65,28.65,-0.78,-1,40.0,12.87,5,-17,2,4.11,1.97,5.72,-0.95,-6.36,-39.39,1.8900000000000001,1.1099999999999999,0.5291005291005291,0.900900900900901,0.093779586,0.90622044,0.900900900900901,0.5291005291005291,-0.8071213146453506,0.37711990699566234
22817,2024-02-27,Clay,Tomas Barrios Vera,Cristian Garin,1,-179.99,-176.91,-15.61,1.45,0,8.33,5.49,0,1,2,3.1,0.32,15.81,4.9,12.94,14.29,2.225,0.775,0.449438202247191,1.2903225806451613,0.9747658,0.025234222,0.449438202247191,1.2903225806451613,0.5253275753406996,-1.2650883582330519
22790,2024-02-27,Hard,Daniil Medvedev,Alexander Shevchenko,1,299.06,220.68,-31.62,-5.22,1,35.71,2.42,-8,23,3,-5.28,3.71,-1.3,4.13,16.17,5.56,4.109999999999999,-1.1099999999999999,0.24330900243309006,-0.900900900900901,0.9842308,0.015769184,0.24330900243309006,-0.900900900900901,0.7409218139311983,0.9166700845366127
22787,2024-02-27,Hard,Christopher Oconnell,Maximilian Marterer,1,-2.9,-12.97,10.56,-0.48,0,50.0,-1.33,-1,-1,3,3.86,-5.08,-9.92,26.05,23.68,-50.0,1.74,1.26,0.5747126436781609,0.7936507936507936,0.99905473,0.00094527006,0.5747126436781609,0.7936507936507936,0.4243420862603462,-0.7927055235893007
22786,2024-02-27,Hard,Lorenzo Musetti,Arthur Cazaux,0,111.23,-92.72,6.43,1.32,0,-26.67,-12.6,2,-18,3,-9.3,1.41,5.79,-4.26,-11.35,60.0,2.16,0.84,0.4629629629629629,1.1904761904761905,0.12387544,0.87612456,1.1904761904761905,0.4629629629629629,-1.0666007513091678,0.4131615978700144
22750,2024-02-27,Hard,Taro Daniel,Alex De Minaur,0,-228.24,-218.58,-29.01,5.15,-2,-24.55,-1.03,-2,0,3,-6.08,-2.04,2.85,-19.88,-29.81,-44.44,4.075,-1.0750000000000002,0.24539877300613497,-0.9302325581395348,0.00048632588,0.9995137,-0.9302325581395348,0.24539877300613497,0.9307188840195817,0.7541149126971426
22746,2024-02-27,Hard,Miomir Kecmanovic,Diego Schwartzman,1,-25.43,-40.76,-1.08,-1.36,-4,50.0,14.74,-1,1,3,3.8,-6.11,26.24,7.19,26.61,-17.14,2.18,0.82,0.4587155963302752,1.2195121951219512,0.99767274,0.0023272634,0.4587155963302752,1.2195121951219512,0.5389571403144697,-1.217184931766696
22810,2024-02-27,Clay,Corentin Moutet,Roberto Carballes Baena,1,51.9,45.11,-16.26,0.2,1,-37.5,-0.69,-3,1,2,1.18,0.08,-5.81,8.77,6.61,-10.0,1.6,1.4,0.625,0.7142857142857143,0.9242967,0.07570332,0.625,0.7142857142857143,0.29929667711257935,-0.6385823913982936
22785,2024-02-27,Hard,Ugo Humbert,Gael Monfils,1,-73.06,-11.66,-39.13,-0.99,1,16.67,5.74,0,1,3,-5.75,-5.81,10.1,-3.59,25.93,17.86,1.995,1.005,0.5012531328320802,0.9950248756218907,0.9822496,0.017750382,0.5012531328320802,0.9950248756218907,0.48099648474451895,-0.9772744931984898
22811,2024-02-27,Clay,Roman Andres Burruchaga,Thiago Seyboth Wild,0,344.15,324.68,-54.58,0.82,0,21.43,-33.72,-3,14,2,2.38,2.38,0.0,-5.56,-18.45,9.23,1.91,1.09,0.5235602094240838,0.9174311926605504,0.029306253,0.97069377,0.9174311926605504,0.5235602094240838,-0.888124939242224,0.4471335576466865
22791,2024-02-27,Hard,Sumit Nagal,Lorenzo Sonego,0,-344.38,-272.68,-16.4,1.07,0,16.67,-18.5,-2,32,3,-8.65,-2.02,-5.69,-18.47,4.97,13.64,2.035,0.965,0.49140049140049136,1.0362694300518136,0.017566364,0.9824336,1.0362694300518136,0.49140049140049136,-1.0187030657932858,0.4910331257145294
22752,2024-02-27,Hard,Felix Auger Aliassime,Flavio Cobolli,0,137.38,44.93,-19.36,-1.72,0,-5.45,17.72,0,7,3,0.79,9.42,-0.92,2.15,-15.21,-16.67,2.36,0.64,0.42372881355932207,1.5625,0.032562986,0.967437,1.5625,0.42372881355932207,-1.5299370139837265,0.5437082153255657
22789,2024-02-27,Hard,Borna Coric,Jakub Mensik,0,-48.39,-73.71,-76.23,-0.3,0,-21.43,-7.01,0,11,3,-12.01,3.57,-1.09,1.52,-4.29,19.05,1.65,1.35,0.6060606060606061,0.7407407407407407,0.6357055,0.36429453,0.7407407407407407,0.6060606060606061,-0.10503526970192234,-0.24176607709942444
22751,2024-02-27,Hard,Matteo Arnaldi,Taylor Fritz,1,-171.42,-159.76,-7.44,3.71,0,-38.89,-2.44,-1,-1,3,0.08,1.52,-3.09,14.5,-2.63,-23.33,3.355,-0.355,0.29806259314456035,-2.8169014084507045,0.83392614,0.16607386,0.29806259314456035,-2.8169014084507045,0.535863548117494,2.98297526718865
22748,2024-02-27,Hard,Ernesto Escobedo,Sebastian Ofner,0,-117.24,-66.79,-5.77,2.03,0,-40.0,7.73,-2,0,3,-2.84,-4.15,12.24,-10.59,0.27,-33.33,2.5149999999999997,0.4850000000000001,0.3976143141153082,2.0618556701030926,0.034059215,0.9659408,2.0618556701030926,0.3976143141153082,-2.0277964547660545,0.5683264593717829
22745,2024-02-27,Hard,Ben Shelton,Daniel Evans,1,22.96,66.51,-31.87,-1.71,0,26.67,13.88,0,12,3,7.45,1.06,13.83,-0.63,-11.66,-20.0,2.355,0.645,0.42462845010615713,1.5503875968992247,0.06110639,0.9388936,0.42462845010615713,1.5503875968992247,-0.36352205885506994,-0.6114939806997313
22749,2024-02-27,Hard,Nuno Borges,Yoshihito Nishioka,0,-36.87,51.44,20.44,-0.69,0,25.0,13.21,1,0,3,3.75,6.33,-7.73,5.48,-4.81,-15.45,1.845,1.155,0.5420054200542006,0.8658008658008658,0.31703776,0.68296224,0.8658008658008658,0.5420054200542006,-0.5487631045894705,0.14095681873440413
22816,2024-02-27,Clay,Francisco Comesana,Juan Pablo Varillas,0,135.2,120.39,-11.39,0.22,0,0.0,-10.26,-1,0,2,-1.91,1.1,-3.54,-3.99,-23.5,-37.14,1.61,1.39,0.6211180124223602,0.7194244604316548,0.0058994186,0.9941006,0.7194244604316548,0.6211180124223602,-0.7135250418205753,0.37298255825635074
22815,2024-02-27,Clay,Joao Fonseca,Thiago Agustin Tirante,0,146.96,149.06,46.22,-0.47,0,16.67,-27.87,1,-15,2,1.14,3.21,-18.05,-10.94,-4.5,-16.67,1.7349999999999999,1.2650000000000001,0.5763688760806917,0.7905138339920947,0.004604567,0.9953954,0.7905138339920947,0.5763688760806917,-0.7859092671497772,0.4190265459011199
